EpThisIter,ev_tdlam_before,surrgain,EpisodesSoFar,EpLenMean,TimeElapsed,TimestepsSoFar,meankl,optimgain,EpRewMean,entloss,entropy
7,-6.8584666,0.22581163,8130,32.65,1618.7660458087921,268961,0.0041127023,0.22581163,0.00016207900972698122,0.0,39.43729
5,-9.838585,0.4198302,8135,35.925,1620.2218413352966,269210,0.014822896,0.4198302,0.00015606154629171297,0.0,39.45267
8,-6.0114493,0.19242258,8143,35.525,1621.7020325660706,269451,0.004178653,0.19242258,0.00014468607574503488,0.0,39.465252
8,-1.6653733,0.19741291,8151,34.25,1623.2167735099792,269682,0.004105458,0.19741291,0.00011550242409853866,0.0,39.438038
9,-9.109172,0.47102624,8160,33.475,1624.6585264205933,269963,0.014999633,0.47102624,0.00012561036179662127,0.0,39.449825
8,-6.6851726,0.19701283,8168,32.425,1626.1452181339264,270198,0.004195839,0.19701283,0.00011723682399571659,0.0,39.447895
7,-3.4099798,0.20760295,8175,30.825,1627.6440706253052,270443,0.0044548074,0.20760295,0.00014903015038016657,0.0,39.45225
6,-5.6052585,0.3967178,8181,33.375,1629.1240229606628,270722,0.012061771,0.3967178,0.00014350471194603059,0.0,39.4796
9,-6.765526,0.20896888,8190,32.825,1630.6694781780243,270962,0.0041201767,0.20896888,0.00014628069150770916,0.0,39.50009
6,-6.813905,0.19387516,8196,34.6,1632.1383891105652,271223,0.0038881893,0.19387516,0.00012409827934496155,0.0,39.513172
7,-10.50765,0.22479516,8203,36.2,1633.576093673706,271488,0.0053470396,0.22479516,0.00010514825409234244,0.0,39.494736
9,-5.319641,0.34590974,8212,35.975,1634.986247062683,271755,0.014572464,0.34590974,8.722882171480803e-05,0.0,39.517117
7,-10.47562,0.26432383,8219,34.55,1636.4200992584229,272014,0.0049213544,0.26432383,8.053529122131266e-05,0.0,39.537014
6,-7.417201,0.27901343,8225,36.075,1637.9212851524353,272260,0.0044782897,0.27901343,7.84456811476122e-05,0.0,39.55267
7,-11.4114485,0.20342785,8232,36.825,1639.3434846401215,272530,0.006161295,0.20342785,7.910330174511595e-05,0.0,39.544765
7,-3.4857626,0.6255409,8239,36.125,1640.8054177761078,272795,0.014844621,0.6255409,0.00010765470194777489,0.0,39.55743
8,-12.403816,0.24189259,8247,36.225,1642.1906039714813,273049,0.005013168,0.24189259,0.00010972622670921049,0.0,39.52733
7,-3.0113993,0.21880826,8254,36.425,1643.806473016739,273276,0.0044676866,0.21880826,0.00012843583065436163,0.0,39.51817
8,-1.2765675,0.18989904,8262,35.475,1645.2380805015564,273550,0.0042011417,0.18989904,0.00016633598197743362,0.0,39.515
9,-9.473361,0.20125571,8271,32.35,1646.670200586319,273801,0.00396791,0.20125571,0.0001744047418288807,0.0,39.508152
7,-1.8643062,0.20031315,8278,32.0,1648.0812253952026,274048,0.0039562006,0.20031315,0.0002013556634232635,0.0,39.536648
8,-2.1136146,0.326374,8286,31.075,1649.5502834320068,274269,0.013496103,0.326374,0.00019220765311524427,0.0,39.553257
6,-1.042378,0.30683863,8292,32.125,1651.0779829025269,274500,0.0050312933,0.30683863,0.00018454331206439953,0.0,39.568924
6,-2.3970826,0.2139607,8298,33.75,1652.632336616516,274750,0.0043772976,0.2139607,0.0001964345773017434,0.0,39.584835
8,-8.927726,0.19994234,8306,33.6,1654.1541600227356,275025,0.0042662574,0.19994234,0.00017239409277241755,0.0,39.57777
6,-7.6330214,0.19230762,8312,36.35,1655.6201386451721,275282,0.0038970085,0.19230762,0.0001691559047417085,0.0,39.590958
7,-0.87267065,0.47495085,8319,36.525,1657.025818347931,275536,0.014517347,0.47495085,0.00012840274990760502,0.0,39.61676
9,-4.432702,0.1988762,8328,35.625,1658.5097861289978,275793,0.0041450234,0.1988762,0.00013795973101149266,0.0,39.589428
7,-5.8180904,0.40627003,8335,35.875,1660.030612230301,276038,0.014741013,0.40627003,0.00011500384608759357,0.0,39.581127
8,-5.059886,0.5770128,8343,34.475,1661.5536589622498,276317,0.00477071,0.5770128,0.00011293679228678433,0.0,39.593933
8,-3.9572015,0.19489878,8351,32.725,1663.0965495109558,276554,0.0047071055,0.19489878,0.0001064840088324803,0.0,39.597965
9,-4.672042,0.38374922,8360,31.35,1664.6711955070496,276818,0.014070185,0.38374922,0.00010347832837498084,0.0,39.62357
7,-7.240222,0.19372979,8367,32.85,1666.424997806549,277074,0.00408969,0.19372979,0.00012307072434207,0.0,39.622463
8,-4.295032,0.7482015,8375,31.825,1668.0003011226654,277311,0.014682068,0.7482015,0.00013717116074918033,0.0,39.628765
8,-6.3165927,0.20737061,8383,31.25,1669.5491971969604,277567,0.0042019617,0.20737061,0.00012733208904611867,0.0,39.63708
7,-1.7878661,0.4659022,8390,31.375,1670.9868438243866,277783,0.014552444,0.4659022,0.00014100015224706637,0.0,39.617558
8,-2.5074563,0.23863985,8398,31.675,1672.3662164211273,278033,0.0045583392,0.23863985,0.00018058494414813423,0.0,39.63112
6,-4.1039906,0.21643949,8404,33.025,1674.0069317817688,278263,0.0041828556,0.21643949,0.00017164098030466077,0.0,39.60063
8,-3.6664472,0.19014823,8412,32.05,1675.592251777649,278516,0.0049231034,0.19014823,0.0001555579748616582,0.0,39.59497
9,-6.9865212,0.17399366,8421,31.425,1677.1281425952911,278769,0.0038858443,0.17399366,0.00015818066980936843,0.0,39.61768
8,-10.427496,0.31163538,8429,31.6,1678.7006719112396,279022,0.01394027,0.31163538,0.00014348129379135031,0.0,39.61685
7,-0.17927957,0.19832842,8436,31.85,1680.287507534027,279230,0.0039322856,0.19832842,0.00014338233867879058,0.0,39.59616
7,-7.1640377,0.2252045,8443,30.775,1681.8732697963715,279474,0.0047816746,0.2252045,0.00013226724597944285,0.0,39.606747
9,-2.5691478,0.31083554,8452,30.375,1683.5077080726624,279731,0.013723388,0.31083554,0.00015173611031058328,0.0,39.620876
8,-4.733765,0.23571688,8460,30.95,1685.111835718155,279984,0.004544693,0.23571688,0.00016898110889172136,0.0,39.63708
9,-3.1728044,0.19344246,8469,30.725,1686.6589617729187,280251,0.003961587,0.19344246,0.00020208278710221613,0.0,39.602238
8,-2.9477193,0.41065308,8477,30.95,1688.2970254421234,280506,0.0139363315,0.41065308,0.00020354450381062224,0.0,39.607327
8,-1.6025174,0.36671442,8485,30.55,1689.6750752925873,280747,0.013498312,0.36671442,0.00023183207798796205,0.0,39.612125
8,-4.765012,0.22314471,8493,31.0,1691.1250069141388,281014,0.004108377,0.22314471,0.00021109991653408804,0.0,39.582333
7,-4.1741395,0.3071257,8500,32.375,1692.6567423343658,281279,0.012235625,0.3071257,0.00019391397756388762,0.0,39.613068
6,-0.086665034,0.6247529,8506,32.975,1694.9408571720123,281505,0.011334807,0.6247529,0.00029504716628421485,0.0,39.63071
9,-4.1833515,0.4945398,8515,33.0,1696.5137841701508,281770,0.014553814,0.4945398,0.0002617170428388116,0.0,39.590714
10,-11.698701,0.17612508,8525,31.725,1698.0764191150665,282016,0.0049379524,0.17612508,0.00021812999929660403,0.0,39.571457
7,-0.45236874,0.49461058,8532,32.6,1699.737689256668,282274,0.013637107,0.49461058,0.0002481207231706803,0.0,39.557156
8,-3.1624284,0.20750871,8540,31.1,1701.3644218444824,282523,0.0054309694,0.20750871,0.00026734797138551665,0.0,39.56232
9,-7.851613,0.505368,8549,29.825,1702.8620924949646,282791,0.012307797,0.505368,0.00013220064696369948,0.0,39.544735
8,-5.290223,0.42213464,8557,30.5,1704.3547463417053,283039,0.011771047,0.42213464,0.0001557450541946441,0.0,39.50113
7,-2.6678743,0.22718985,8564,32.525,1705.819044828415,283298,0.004010021,0.22718985,0.00018982928388034588,0.0,39.48032
10,-4.613246,0.175926,8574,31.225,1707.2896451950073,283574,0.003927243,0.175926,0.00018408994413698782,0.0,39.46796
9,-3.6811457,0.2265541,8583,30.8,1708.7004616260529,283842,0.004276881,0.2265541,0.00018964205516972782,0.0,39.456635
9,-7.2963686,0.20495735,8592,30.125,1710.1809735298157,284090,0.005329141,0.20495735,0.0001811178952209027,0.0,39.455215
8,-1.8154881,0.27194655,8600,29.675,1711.6269700527191,284343,0.0042203143,0.27194655,0.00014866513195245604,0.0,39.439835
8,-6.0749135,0.22739924,8608,29.975,1713.0824394226074,284621,0.004818678,0.22739924,0.00014756683146071502,0.0,39.44594
9,-2.728221,0.46898568,8617,29.7,1714.6517469882965,284863,0.013511384,0.46898568,0.00013589163082234295,0.0,39.469692
8,-2.871742,0.36322132,8625,30.3,1716.1933369636536,285101,0.013960595,0.36322132,0.0001351035387797992,0.0,39.46082
6,-7.382247,0.19886538,8631,32.925,1717.7267961502075,285376,0.0044093993,0.19886538,0.00015113845916928632,0.0,39.47497
9,-6.0346694,0.2645025,8640,32.225,1719.2291822433472,285632,0.0065857694,0.2645025,0.00015349796306017975,0.0,39.452457
9,-10.405041,0.50227445,8649,32.175,1720.832183122635,285929,0.005370933,0.50227445,0.0001526872885587838,0.0,39.462376
8,-2.8972616,0.22642969,8657,33.25,1722.3609311580658,286193,0.004352362,0.22642969,0.0001632846571987145,0.0,39.477932
7,-5.502384,0.47374976,8664,34.0,1723.8033249378204,286440,0.014231857,0.47374976,0.00017571351154249231,0.0,39.443913
6,-2.6739895,0.2356635,8670,33.025,1725.2877340316772,286644,0.0038005682,0.2356635,0.0001607723823496276,0.0,39.474667
7,-4.090169,0.22242817,8677,33.75,1726.7797253131866,286889,0.0049371356,0.22242817,0.00017126151919573195,0.0,39.45264
8,-1.2143312,0.17289302,8685,33.475,1728.2524902820587,287124,0.0037815738,0.17289302,0.00019738602715875108,0.0,39.465725
7,-2.3715003,0.20478901,8692,34.275,1729.702440738678,287388,0.0039633615,0.20478901,0.0002018636620253938,0.0,39.485806
7,-14.725895,0.21871299,8699,34.15,1731.2214314937592,287630,0.0041941213,0.21871299,0.00018554657503563838,0.0,39.479008
7,-1.480473,0.21467265,8706,34.15,1732.9676425457,287881,0.00444087,0.21467265,0.00017911046682674294,0.0,39.48318
7,-7.5038853,0.45911673,8713,36.025,1734.7365663051605,288165,0.012315789,0.45911673,0.00018838882918907458,0.0,39.480824
7,-1.7273908,0.30838174,8720,34.9,1736.5011267662048,288407,0.0049042283,0.30838174,0.00019690953412335594,0.0,39.50265
9,-1.8788347,0.5458127,8729,34.275,1738.2810609340668,288662,0.014046517,0.5458127,0.0001943178090614051,0.0,39.4724
10,-13.301286,0.44285667,8739,32.625,1739.882363319397,288935,0.0138275195,0.44285667,0.00020116367026945642,0.0,39.463505
7,-3.8802772,0.24366409,8746,33.75,1741.5989637374878,289231,0.0041752295,0.24366409,0.00020904536646684481,0.0,39.493855
7,-2.5142245,0.20583174,8753,32.375,1743.2599318027496,289460,0.0049140104,0.20583174,0.0001852435680812334,0.0,39.518017
7,-6.1412263,0.1818896,8760,32.7,1744.9293444156647,289715,0.0042221094,0.1818896,0.0001484677987464445,0.0,39.528015
8,-5.3505425,0.34490928,8768,33.5,1746.46417593956,289966,0.014183268,0.34490928,0.00011506309951714762,0.0,39.5211
8,-4.8436284,0.20496264,8776,34.25,1747.995273590088,290223,0.004781631,0.20496264,0.00010372641433984903,0.0,39.542435
9,-1.8784912,0.1863061,8785,32.875,1749.5492503643036,290501,0.0048855757,0.1863061,0.00012194993884319619,0.0,39.541203
9,-3.063233,0.36064976,8794,31.35,1751.2657914161682,290742,0.007751952,0.36064976,0.00012748334654367666,0.0,39.535934
7,-1.8414316,0.3630432,8801,31.65,1753.0039646625519,291009,0.014895233,0.3630432,0.0001604285307791459,0.0,39.508358
8,-3.2201958,0.44727036,8809,31.55,1754.881313085556,291276,0.01320244,0.44727036,0.00017591942595441017,0.0,39.497845
10,-0.8232329,0.20898591,8819,30.25,1756.7044425010681,291543,0.0058237873,0.20898591,0.00021258081211162082,0.0,39.461277
9,-1.4935424,0.20753156,8828,30.65,1758.521523475647,291810,0.0038964576,0.20753156,0.0002077214052665961,0.0,39.461853
8,-5.697864,0.22433613,8836,30.525,1760.395973443985,292042,0.003998202,0.22433613,0.00019855191468247526,0.0,39.464237
8,-2.3350585,0.38022,8844,30.85,1761.8910932540894,292350,0.005328914,0.38022,0.00018820617626408762,0.0,39.474045
8,-3.883154,0.4827216,8852,31.125,1763.715418100357,292598,0.013473353,0.4827216,0.0002115794820031493,0.0,39.492954
8,-7.9542856,0.58251023,8860,31.475,1765.3790574073792,292824,0.01352863,0.58251023,0.00017735745151589594,0.0,39.47067
9,-1.4934273,0.23120916,8869,31.425,1767.0178270339966,293098,0.004098637,0.23120916,0.00022386599150868878,0.0,39.480392
10,-12.695383,0.30743667,8879,29.55,1768.8083639144897,293358,0.011072652,0.30743667,0.00020884134766230208,0.0,39.447422
9,-6.8892136,0.5508714,8888,28.925,1770.4569182395935,293616,0.014176317,0.5508714,0.00018294124292073647,0.0,39.42287
8,-1.8900683,0.19991708,8896,28.85,1772.2710490226746,293862,0.0046985857,0.19991708,0.0001796713119650074,0.0,39.439022
9,-3.1040397,0.18912041,8905,28.825,1773.8010108470917,294121,0.0055056503,0.18912041,0.00014544239246256637,0.0,39.466625
9,-4.4107385,0.21815234,8914,28.575,1775.3139703273773,294379,0.0051864474,0.21815234,0.00011176415659138459,0.0,39.468918
8,-1.7422509,0.25027224,8922,29.0,1776.8276996612549,294613,0.0038762698,0.25027224,0.00012020303336291234,0.0,39.488804
7,-5.876793,0.415995,8929,30.15,1778.2891545295715,294854,0.014981963,0.415995,0.00010289068217749376,0.0,39.514385
8,-7.611785,0.54983217,8937,30.15,1779.7054960727692,295113,0.014832501,0.54983217,0.00010232213562422484,0.0,39.53587
7,-0.8411324,0.4444545,8944,31.875,1781.2444128990173,295348,0.013576437,0.4444545,7.893275201299503e-05,0.0,39.54808
9,-2.5500782,0.45391288,8953,31.15,1782.7156386375427,295605,0.014925525,0.45391288,0.000150391089905567,0.0,39.528057
7,-4.58106,0.21702386,8960,32.9,1784.123156785965,295872,0.0047955518,0.21702386,0.0001589678818776694,0.0,39.506138
7,-2.3126185,0.36177182,8967,33.95,1785.6097421646118,296139,0.014375612,0.36177182,0.00019616554135866242,0.0,39.487247
9,-8.891181,0.2613754,8976,32.175,1787.1013083457947,296376,0.0039618136,0.2613754,0.00020055528483250523,0.0,39.508175
8,-2.3692615,0.1827491,8984,32.25,1788.5486381053925,296638,0.0039819404,0.1827491,0.00023882560967588396,0.0,39.520535
8,-3.9957871,0.50107366,8992,33.575,1790.0122332572937,296925,0.01442571,0.50107366,0.0001990516333047826,0.0,39.54632
8,-3.619378,0.18428235,9000,32.875,1791.5034968852997,297187,0.004582621,0.18428235,0.00019345922931209567,0.0,39.53935
9,-2.3945174,0.20426005,9009,31.1,1793.0073418617249,297453,0.0038049733,0.20426005,0.00018389146903055,0.0,39.546604
9,-3.9327464,0.17204702,9018,32.0,1794.6465141773224,297703,0.0051485607,0.17204702,0.00018867040724389013,0.0,39.541412
8,-8.638215,0.27333766,9026,29.35,1796.272875070572,297916,0.0060493285,0.27333766,0.0001524276121119673,0.0,39.535034
9,-4.494076,0.22825548,9035,29.175,1797.9665558338165,298184,0.004524502,0.22825548,0.00016881839688355168,0.0,39.52075
9,-2.7286508,0.18425736,9044,28.45,1799.5278270244598,298448,0.0051531643,0.18425736,0.0001458690025598922,0.0,39.51593
10,-2.271004,0.17145774,9054,28.75,1800.989987373352,298721,0.0038717967,0.17145774,0.0001883026137186578,0.0,39.539753
8,-2.3931062,0.22420888,9062,28.75,1802.451161146164,298971,0.0044463617,0.22420888,0.00018166895622895117,0.0,39.55211
11,-1.6703744,0.2613497,9073,28.05,1803.969307422638,299235,0.004684702,0.2613497,0.0001547121759399253,0.0,39.55434
11,-11.525562,0.36764634,9084,26.6,1805.5007367134094,299512,0.014108166,0.36764634,0.00014265603744425848,0.0,39.55763
8,-1.9706419,0.19192255,9092,27.825,1807.0219101905823,299769,0.0037782206,0.19192255,0.00016861942149339922,0.0,39.56531
9,-9.845358,0.33443546,9101,27.0,1808.5452585220337,300030,0.004302029,0.33443546,0.00012210414752586795,0.0,39.5654
8,-0.9795065,0.21410143,9109,28.925,1810.017040014267,300300,0.004075925,0.21410143,0.00018712280269164217,0.0,39.538006
7,-1.4994781,0.27859193,9116,30.15,1811.656700849533,300531,0.0051884865,0.27859193,0.00019107547565069203,0.0,39.550137
9,-10.686944,0.22354576,9125,32.025,1813.0880153179169,300834,0.004528894,0.22354576,0.0001855473077790199,0.0,39.576237
8,0.09640616,0.36062557,9133,32.0,1814.641949892044,301072,0.0136967115,0.36062557,0.00021381697770518222,0.0,39.524197
9,-5.1419888,0.25030655,9142,31.725,1816.1060976982117,301338,0.004466988,0.25030655,0.00020849483729661872,0.0,39.524628
8,-2.4580207,0.35968748,9150,31.825,1817.5874557495117,301603,0.013932729,0.35968748,0.00018056155432235495,0.0,39.532745
7,-0.90420926,0.5771169,9157,31.875,1819.0224916934967,301872,0.006652321,0.5771169,0.00017779938491849782,0.0,39.51155
10,-0.8945931,0.3633483,9167,31.75,1820.52583193779,302155,0.014354687,0.3633483,0.0002332925718827214,0.0,39.472507
10,-6.9688797,0.41510475,9177,30.625,1821.9903185367584,302409,0.014252448,0.41510475,0.000173740515535307,0.0,39.48827
7,-2.3689249,0.1994716,9184,31.5,1823.6911871433258,302658,0.0039956653,0.1994716,0.00017981729488553532,0.0,39.499058
8,-9.224069,0.47447148,9192,30.25,1825.4555249214172,302897,0.0123215765,0.47447148,0.00014374125211773057,0.0,39.49942
9,-7.5966806,0.2288928,9201,28.825,1826.904857635498,303169,0.0074771363,0.2288928,0.00017066524363814915,0.0,39.505466
9,-6.9681935,0.3335569,9210,29.95,1828.3382573127747,303439,0.0062800194,0.3335569,0.00012242718817635656,0.0,39.492916
8,-2.2682157,0.44671082,9218,31.425,1829.7359292507172,303707,0.013781529,0.44671082,0.00013470966880121778,0.0,39.504864
8,-4.157553,0.40079066,9226,31.35,1831.263952255249,303973,0.013575139,0.40079066,0.00014219038717300383,0.0,39.50694
7,-5.581131,0.21852605,9233,32.65,1832.8007559776306,304229,0.004069417,0.21852605,0.00015816097447627348,0.0,39.47571
9,-6.4178376,0.33782914,9242,33.2,1834.2889754772186,304525,0.014959382,0.33782914,0.00013405129952264827,0.0,39.42484
11,-4.8135657,0.1878362,9253,31.575,1835.8019893169403,304790,0.004748636,0.1878362,0.00019052500141872696,0.0,39.411514
6,-1.8162422,0.2419365,9259,31.9,1837.3231415748596,305004,0.0057590213,0.2419365,0.00020511234326507167,0.0,39.42407
8,-3.5326066,0.18534917,9267,30.5,1838.761599779129,305255,0.004009463,0.18534917,0.00016318100145185007,0.0,39.429337
8,-0.18495047,0.35922593,9275,29.175,1840.2068498134613,305487,0.014962127,0.35922593,0.0001938160033199716,0.0,39.420322
8,-3.2340045,0.19704962,9283,29.925,1841.7452783584595,305752,0.0050783255,0.19704962,0.00019842026318156008,0.0,39.420155
8,-5.842682,0.17606544,9291,32.525,1843.2082397937775,306034,0.0046644933,0.17606544,0.0001728192617140317,0.0,39.451397
8,-1.3717041,0.35522127,9299,32.35,1844.7600677013397,306298,0.014684442,0.35522127,0.00021276244585043835,0.0,39.45125
9,-1.1359994,0.2715903,9308,31.0,1846.248833656311,306520,0.004372168,0.2715903,0.0002633302272308496,0.0,39.464382
8,-4.695947,0.18832113,9316,32.075,1847.6630585193634,306810,0.0058201756,0.18832113,0.0002574756084484704,0.0,39.474808
10,-5.3587513,0.4770386,9326,30.625,1849.1652431488037,307099,0.014884204,0.4770386,0.00023576914976795237,0.0,39.50252
11,-1.8383975,0.37320715,9337,28.625,1851.218323469162,307364,0.013359252,0.37320715,0.00021083617004183665,0.0,39.519745
7,-0.9578756,0.20521463,9344,29.825,1852.714879989624,307597,0.0038085207,0.20521463,0.00015302654821890165,0.0,39.47847
9,-4.448912,0.20370176,9353,28.725,1854.26300740242,307858,0.0072226226,0.20370176,0.00017492621478599089,0.0,39.486614
7,-6.2048373,0.40312147,9360,29.475,1855.7738161087036,308135,0.014225891,0.40312147,0.00017848243556179783,0.0,39.475616
10,-5.2764525,0.20739765,9370,30.55,1857.1956441402435,308420,0.004323755,0.20739765,0.00017627069325498794,0.0,39.483967
9,-4.15403,0.20205,9379,31.225,1858.6657485961914,308687,0.0057800547,0.20205,0.00017773040506969363,0.0,39.47072
7,-2.9257782,0.22028631,9386,31.4,1860.0942590236664,308911,0.0052041914,0.22028631,0.0001659063870052185,0.0,39.44125
9,-2.457955,0.388408,9395,31.475,1861.547477722168,309178,0.012810772,0.388408,0.00014483902418724833,0.0,39.41453
8,-4.914251,0.19562806,9403,29.8,1863.0161473751068,309450,0.0038749138,0.19562806,0.00015596618355365237,0.0,39.40883
10,-1.8281903,0.33170778,9413,30.15,1864.4237704277039,309699,0.012032963,0.33170778,0.00016803843780027256,0.0,39.38681
7,-3.8980193,0.24061403,9420,31.125,1865.888081073761,309968,0.005105091,0.24061403,0.00019749774094616904,0.0,39.387405
7,-0.3681035,0.1826022,9427,31.3,1867.3278634548187,310198,0.0043039965,0.1826022,0.00025139226260453406,0.0,39.421574
9,-5.1454396,0.29629374,9436,32.225,1868.8112485408783,310491,0.011885632,0.29629374,0.00024270771421849592,0.0,39.42243
11,-5.1718154,0.19998583,9447,31.05,1870.2541370391846,310784,0.00470314,0.19998583,0.00020829432806056763,0.0,39.457535
8,-1.1458461,0.18918407,9455,30.425,1871.678505897522,311035,0.0042834925,0.18918407,0.00024476690298191623,0.0,39.461136
9,-7.4365177,0.50330865,9464,30.4,1873.161343574524,311322,0.014989873,0.50330865,0.00021629308434297883,0.0,39.479557
8,-0.55568933,0.38527903,9472,29.275,1874.5855031013489,311560,0.012484275,0.38527903,0.00023375704769804662,0.0,39.45431
9,-6.1699734,0.21260656,9481,30.075,1876.0910947322845,311831,0.0044629443,0.21260656,0.0002351022896708847,0.0,39.45938
8,-5.121947,0.3123242,9489,30.95,1877.5320415496826,312085,0.01313471,0.3123242,0.0002599401858311083,0.0,39.46437
7,-4.662442,0.20508654,9496,31.375,1879.0109641551971,312351,0.009374671,0.20508654,0.000204360608873062,0.0,39.460827
9,-0.55301726,0.41698188,9505,31.575,1880.4550156593323,312607,0.013386599,0.41698188,0.00020606842161521958,0.0,39.452484
10,-1.1691494,0.3407361,9515,30.325,1881.9034705162048,312857,0.013200986,0.3407361,0.00017849494805809916,0.0,39.423676
9,-2.4211032,0.8426064,9524,29.675,1883.4730832576752,313112,0.0135901775,0.8426064,0.00017495715003513698,0.0,39.425007
11,-0.96841264,0.1952639,9535,27.15,1884.9681203365326,313399,0.007570673,0.1952639,0.00019794201024139402,0.0,39.40134
9,-1.0917816,0.18915635,9544,27.95,1886.5578889846802,313697,0.00639931,0.18915635,0.00021032299026942834,0.0,39.388474
8,-0.620255,0.18678185,9552,28.875,1888.1116886138916,313913,0.003937565,0.18678185,0.0002028172538152631,0.0,39.411358
7,-4.9849534,0.5024361,9559,29.325,1889.6029059886932,314129,0.014430733,0.5024361,0.00020585241546650624,0.0,39.40155
9,-3.0951657,0.34167933,9568,29.075,1891.1719825267792,314387,0.013731014,0.34167933,0.0001911965477013375,0.0,39.368755
8,-5.9841466,0.23279536,9576,29.825,1892.678962469101,314644,0.0042782137,0.23279536,0.00017985990303879805,0.0,39.384445
7,-1.5940039,0.19004306,9583,30.575,1894.1360776424408,314879,0.0039892793,0.19004306,0.00016763139194557168,0.0,39.39772
7,-1.8961799,0.18998773,9590,31.95,1895.6686391830444,315146,0.004298728,0.18998773,0.0001957399812166239,0.0,39.42474
8,-2.388551,0.2088494,9598,32.95,1897.1428680419922,315421,0.004317651,0.2088494,0.0001714162177725102,0.0,39.400677
7,-2.1111972,0.21443658,9605,33.8,1898.6101288795471,315671,0.0040085576,0.21443658,0.00016696848946792147,0.0,39.394543
7,-0.8147782,0.3350892,9612,35.55,1900.0473201274872,315927,0.014990997,0.3350892,0.00019253224219946727,0.0,39.362934
8,-3.5532804,0.1985686,9620,35.75,1901.6049282550812,316182,0.006110537,0.1985686,0.0002241420748039821,0.0,39.378128
9,-1.3627801,0.17521709,9629,33.25,1903.166755914688,316433,0.0038202964,0.17521709,0.000206734691696859,0.0,39.37524
8,-1.666537,0.40085715,9637,32.125,1904.6315801143646,316681,0.0140457265,0.40085715,0.0002029015030237808,0.0,39.39066
9,-2.3346133,0.18897021,9646,31.7,1906.043356180191,316957,0.004411379,0.18897021,0.00020912903372262952,0.0,39.384
10,-13.500192,0.17248407,9656,28.55,1907.5918781757355,317207,0.004498834,0.17248407,0.00017962871014479283,0.0,39.384556
9,-6.0185256,0.38649857,9665,28.95,1909.081922531128,317477,0.012941703,0.38649857,0.00015055008647992923,0.0,39.459457
8,-3.432056,0.2788896,9673,30.475,1910.5766050815582,317747,0.00609517,0.2788896,0.00010281792251144309,0.0,39.462948
9,-1.8358722,0.5387831,9682,28.875,1912.043283700943,317983,0.01372478,0.5387831,9.350720209999434e-05,0.0,39.450115
9,-7.57028,0.6650686,9691,28.975,1913.5814547538757,318242,0.013645612,0.6650686,7.81463471532283e-05,0.0,39.43189
7,-3.9442344,0.18998395,9698,30.75,1915.0774970054626,318503,0.004209949,0.18998395,9.101793901683975e-05,0.0,39.459164
8,-6.7035804,0.1970455,9706,31.625,1916.5109350681305,318791,0.0048214686,0.1970455,0.0001404807185002667,0.0,39.467243
8,-6.3128743,0.3764312,9714,31.525,1917.9907381534576,319033,0.014900804,0.3764312,0.00017259778137953706,0.0,39.43721
8,-8.093033,0.22377434,9722,32.55,1919.4416694641113,319285,0.006902863,0.22377434,0.00016288601537228295,0.0,39.43089
8,-1.1159966,0.28469968,9730,32.7,1920.85897898674,319524,0.0049890256,0.28469968,0.00020971676056730676,0.0,39.425613
6,-3.660719,0.41348386,9736,33.5,1922.2852642536163,319766,0.014969865,0.41348386,0.00022025586027561603,0.0,39.422504
8,-3.5347981,0.22468227,9744,32.25,1923.7222282886505,320017,0.004485174,0.22468227,0.00017207184794358138,0.0,39.444885
9,-4.347947,0.21619314,9753,32.475,1925.2889242172241,320302,0.004129044,0.21619314,0.00016520387898914208,0.0,39.444073
8,-1.7242005,0.18131179,9761,32.65,1926.8008785247803,320566,0.005808261,0.18131179,0.00020550659182948716,0.0,39.4574
8,-1.954978,0.38639027,9769,32.95,1928.239620923996,320812,0.014759141,0.38639027,0.00020030025129459897,0.0,39.438156
8,-4.049463,0.19078809,9777,32.425,1929.7382440567017,321084,0.004839802,0.19078809,0.00018444028371286103,0.0,39.431595
8,-2.2251847,0.21330471,9785,31.9,1931.1904273033142,321329,0.004286982,0.21330471,0.00020465261215688374,0.0,39.392544
9,-4.106761,0.219754,9794,30.6,1932.6972155570984,321575,0.004224051,0.219754,0.0002057364439947302,0.0,39.386856
7,-3.8047419,0.5347315,9801,31.5,1934.2356898784637,321826,0.014014624,0.5347315,0.00017981548111057656,0.0,39.38142
10,-1.2460165,0.18566225,9811,29.35,1935.6933674812317,322080,0.0045637246,0.18566225,0.00019035349394640877,0.0,39.359543
9,-1.5836754,0.4554808,9820,29.225,1937.1172859668732,322334,0.012721595,0.4554808,0.0002047660794124168,0.0,39.33714
11,-2.143156,0.43301937,9831,27.55,1938.5714464187622,322608,0.014910618,0.43301937,0.00023016260249474245,0.0,39.344463
8,-3.9601312,0.4142472,9839,26.925,1939.964673757553,322843,0.013282703,0.4142472,0.00020577539704154092,0.0,39.291477
9,-3.4207377,0.2864324,9848,27.2,1941.511116027832,323102,0.0060696653,0.2864324,0.00016987054786001492,0.0,39.27959
8,-0.83472,0.17973319,9856,27.6,1943.0750291347504,323339,0.0040658414,0.17973319,0.0001381211703372856,0.0,39.27432
9,-4.912956,0.20832863,9865,28.325,1944.5841219425201,323587,0.004147118,0.20832863,0.00010300714943365734,0.0,39.27985
10,-1.3312399,0.3119961,9875,27.875,1945.9677047729492,323845,0.0143390335,0.3119961,0.00013215136644981776,0.0,39.258892
